season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2000,ARI,DB,NA,41,NA,Justin Lucas,Justin,Lucas,1976-07-15,5-10,197,Abilene Christian,NA,00-0018563,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC070577.png,NA,NA,NA,NA
2000,ARI,DE,NA,95,NA,Tom Burke,Tom,Burke,1976-10-12,6-3,275,Wisconsin,NA,00-0002257,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR227401.png,NA,NA,NA,NA
2000,ARI,DE,NA,90,NA,Andre Wadsworth,Andre,Wadsworth,1974-10-19,6-4,272,Florida State,NA,00-0016976,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAD800379.png,NA,NA,NA,NA
2000,ARI,DE,NA,76,NA,Jerry Drake,Jerry,Drake,1969-07-09,6-5,312,Hastings,NA,00-0004514,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRA173324.png,NA,NA,NA,NA
2000,ARI,DE,NA,96,NA,Brad Ottis,Brad,Ottis,1972-08-02,6-5,290,Wayne State (Neb.),NA,00-0012446,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OTT193802.png,NA,NA,NA,NA
2000,ARI,DE,NA,97,NA,Simeon Rice,Simeon,Rice,1974-02-24,6-5,260,Illinois,NA,00-0013644,NA,NA,NA,154,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIC161816.png,NA,NA,NA,NA
2000,ARI,DT,NA,94,NA,Corey Sears,Corey,Sears,1973-04-15,6-4,306,Mississippi State,NA,00-0014618,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEA512568.png,NA,NA,NA,NA
2000,ARI,DT,NA,93,NA,Mark Smith,Mark,Smith,1974-08-28,6-4,294,Auburn,NA,00-0015255,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI502280.png,NA,NA,NA,NA
2000,ARI,DT,NA,63,NA,Donald Broomfield,Donald,Broomfield,1976-06-10,6-3,294,Clemson,NA,00-0001855,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO190026.png,NA,NA,NA,NA
2000,ARI,DT,NA,91,NA,Rashod Swinger,Rashod,Swinger,1974-11-27,6-2,286,Rutgers,NA,00-0015976,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SWI427154.png,NA,NA,NA,NA
2000,ARI,DT,NA,92,NA,Barron Tanner,Barron,Tanner,1973-09-14,6-3,310,Oklahoma,NA,00-0016041,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAN404038.png,NA,NA,NA,NA
2000,ARI,DT,NA,78,NA,Mao Tosi,Mao,Tosi,1976-12-12,6-5,291,Idaho,NA,00-0019480,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOS403290.png,NA,NA,NA,NA
2000,ARI,DT,NA,98,NA,Russell Davis,Russell,Davis,1975-03-28,6-4,295,North Carolina,NA,00-0004046,NA,NA,NA,471,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV722013.png,NA,NA,NA,NA
2000,ARI,DT,NA,72,NA,Jabari Issa,Jabari,Issa,1978-04-18,6-5,302,Washington,NA,00-0019492,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ISS138429.png,NA,NA,NA,NA
2000,ARI,DT,NA,61,NA,Tony McCoy,Tony,McCoy,1969-06-10,6-1,289,Florida,NA,00-0010746,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC602112.png,NA,NA,NA,NA
2000,ARI,FB,NA,34,NA,Joel Makovicka,Joel,Makovicka,1975-10-06,5-11,247,Nebraska,NA,00-0010292,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAK482869.png,NA,NA,NA,NA
2000,ARI,FB,NA,39,NA,Dennis McKinley,Dennis,McKinley,1976-11-03,6-2,250,Mississippi State,NA,00-0010951,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK395782.png,NA,NA,NA,NA
2000,ARI,FS,NA,42,NA,Kwamie Lassiter,Kwamie,Lassiter,1969-12-03,6-0,203,Kansas,NA,00-0009659,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAS648660.png,NA,NA,NA,NA
2000,ARI,G,NA,68,NA,Yusuf Scott,Yusuf,Scott,1976-11-30,6-3,348,Arizona,NA,00-0014589,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO784422.png,NA,NA,NA,NA
2000,ARI,G,NA,71,NA,Lester Holmes,Lester,Holmes,1969-09-27,6-5,327,Jackson State,NA,00-0007660,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL603272.png,NA,NA,NA,NA
2000,ARI,G,NA,73,NA,Matt Joyce,Matt,Joyce,1972-03-30,6-7,307,Richmond,NA,00-0008950,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOY185396.png,NA,NA,NA,NA
2000,ARI,K,NA,15,NA,Cary Blanchard,Cary,Blanchard,1968-11-05,6-2,222,Oklahoma State,NA,00-0001343,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA631158.png,NA,NA,NA,NA
2000,ARI,LB,NA,51,NA,Johnny Rutledge,Johnny,Rutledge,1977-01-04,6-3,243,Florida,NA,00-0014209,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUT743171.png,NA,NA,NA,NA
2000,ARI,LB,NA,54,NA,Sekou Sanyika,Sekou,Sanyika,1978-03-17,6-3,240,California,NA,00-0019501,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN811393.png,NA,NA,NA,NA
2000,ARI,LB,NA,56,NA,Melvin Bradley,Melvin,Bradley,1976-08-15,6-2,271,Arkansas,NA,00-0001647,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA224510.png,NA,NA,NA,NA
2000,ARI,LB,NA,58,NA,James Folston,James,Folston,1971-08-14,6-3,238,Louisiana-Monroe,NA,00-0005392,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOL652410.png,NA,NA,NA,NA
2000,ARI,LB,NA,53,NA,Mark Maddox,Mark,Maddox,1968-03-23,6-1,240,Northern Michigan,NA,00-0010259,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAD419486.png,NA,NA,NA,NA
2000,ARI,MLB,NA,57,NA,Ronald McKinnon,Ronald,McKinnon,1973-09-20,6-0,255,North Alabama,NA,00-0010970,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK662336.png,NA,NA,NA,NA
2000,ARI,OLB,NA,55,NA,Raynoch Thompson,Raynoch,Thompson,1977-11-21,6-3,222,Tennessee,NA,00-0019535,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO645603.png,NA,NA,NA,NA
2000,ARI,OLB,NA,52,NA,Zack Walz,Zack,Walz,1976-02-13,6-4,228,Dartmouth,NA,00-0017148,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL830010.png,NA,NA,NA,NA
2000,ARI,OLB,NA,59,NA,Rob Fredrickson,Rob,Fredrickson,1971-05-13,6-4,243,Michigan State,NA,00-0005560,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE105786.png,NA,NA,NA,NA
2000,ARI,P,NA,10,NA,Scott Player,Scott,Player,1969-12-17,6-1,217,Florida State,NA,00-0013028,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PLA800918.png,NA,NA,NA,NA
2000,ARI,QB,NA,17,NA,Dave Brown,Dave,Brown,1970-02-25,6-6,230,Duke,NA,00-0001907,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO381657.png,NA,NA,NA,NA
2000,ARI,QB,NA,14,NA,Chris Greisen,Chris,Greisen,1976-07-02,6-3,227,Northwest Missouri State,NA,00-0006410,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE805046.png,NA,NA,NA,NA
2000,ARI,QB,NA,9,NA,Sean Keenan,Sean,Keenan,1977-01-02,6-3,208,Williams,NA,00-0019295,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEE620342.png,NA,NA,NA,NA
2000,ARI,QB,NA,16,NA,Jake Plummer,Jake,Plummer,1974-12-19,6-2,197,Arizona State,NA,00-0013042,NA,NA,NA,248,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PLU243945.png,NA,NA,NA,NA
2000,ARI,RB,NA,26,NA,Thomas Jones,Thomas,Jones,1978-08-19,5-10,211,Virginia,NA,00-0019641,NA,NA,NA,585,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON755755.png,NA,NA,NA,NA
2000,ARI,RB,NA,32,NA,Michael Pittman,Michael,Pittman,1975-08-14,6-0,216,Fresno State,NA,00-0013013,NA,NA,NA,382,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIT226738.png,NA,NA,NA,NA
2000,ARI,RB,NA,21,NA,Clarence Williams,Clarence,Williams,1977-05-16,5-9,196,Michigan,NA,00-0018568,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL189879.png,NA,NA,NA,NA
2000,ARI,SAF,NA,25,NA,Corey Chavous,Corey,Chavous,1976-01-05,6-0,202,Vanderbilt,NA,00-0002919,NA,NA,NA,350,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA820452.png,NA,NA,NA,NA
2000,ARI,SS,NA,40,NA,Pat Tillman,Pat,Tillman,1976-11-06,5-11,199,Arizona State,NA,00-0016479,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TIL573494.png,NA,NA,NA,NA
2000,ARI,T,NA,70,NA,L.J. Shelton,L.J.,Shelton,1976-03-21,6-6,360,Eastern Michigan,NA,00-0014776,NA,NA,NA,455,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE428521.png,NA,NA,NA,NA
2000,ARI,T,NA,66,NA,Ethan Brooks,Ethan,Brooks,1972-04-27,6-6,297,Williams,NA,00-0001835,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO123332.png,NA,NA,NA,NA
2000,ARI,T,NA,79,NA,Jon Clark,Jon,Clark,1973-03-11,6-7,346,Temple,NA,00-0003045,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA391108.png,NA,NA,NA,NA
2000,ARI,T,NA,65,NA,Anthony Clement,Anthony,Clement,1976-04-10,6-8,351,Louisiana-Lafayette,NA,00-0003105,NA,NA,NA,352,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE167954.png,NA,NA,NA,NA
2000,ARI,T,NA,64,NA,Norberto Davidds-Garrido,Norberto,Davidds-Garrido,1972-06-11,6-6,336,USC,NA,00-0003930,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV038985.png,NA,NA,NA,NA
2000,ARI,TE,NA,49,NA,Derek Brown,Derek,Brown,1970-03-31,6-6,271,Notre Dame,NA,00-0001919,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO391782.png,NA,NA,NA,NA
2000,ARI,TE,NA,87,NA,Jay Tant,Jay,Tant,1977-12-04,6-3,254,Northwestern,NA,00-0019486,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAN774675.png,NA,NA,NA,NA
2000,ARI,TE,NA,84,NA,Chris Gedney,Chris,Gedney,1970-08-09,6-5,254,Syracuse,NA,00-0005860,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GED637767.png,NA,NA,NA,NA
2000,ARI,TE,NA,80,NA,Terry Hardy,Terry,Hardy,1976-05-31,6-4,270,Southern Mississippi,NA,00-0006848,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR128014.png,NA,NA,NA,NA
2000,ARI,TE,NA,86,NA,Trey Junkin,Trey,Junkin,1961-01-23,6-2,247,Louisiana Tech,NA,00-0008961,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JUN498348.png,NA,NA,NA,NA
2000,ARI,WR,NA,81,NA,Frank Sanders,Frank,Sanders,1973-02-17,6-2,200,Auburn,NA,00-0014328,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN326913.png,NA,NA,NA,NA
2000,ARI,WR,NA,89,NA,David Boston,David,Boston,1978-08-19,6-2,211,Ohio State,NA,00-0001532,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOS674793.png,NA,NA,NA,NA
2000,ARI,WR,NA,82,NA,Mac Cody,Mac,Cody,1972-08-07,5-9,170,Memphis,NA,00-0003175,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COD507576.png,NA,NA,NA,NA
2000,ARI,WR,NA,11,NA,Bryan Gilmore,Bryan,Gilmore,1978-07-21,6-0,190,Midwestern State,NA,00-0019302,NA,NA,NA,727,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL775180.png,NA,NA,NA,NA
2000,ARI,WR,NA,19,NA,MarTay Jenkins,MarTay,Jenkins,1975-02-28,6-0,201,Nebraska-Omaha,NA,00-0008357,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN397575.png,NA,NA,NA,NA
2000,ARI,WR,NA,NA,NA,Randall Lane,Randall,Lane,1976-10-15,6-0,211,Purdue,NA,00-0019297,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAN379926.png,NA,NA,NA,NA
2000,ARI,WR,NA,83,NA,Tywan Mitchell,Tywan,Mitchell,1975-12-10,6-5,245,Minnesota State,NA,00-0011439,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT748266.png,NA,NA,NA,NA
2000,ARI,WR,NA,85,NA,Rob Moore,Rob,Moore,1968-09-27,6-3,202,Syracuse,NA,00-0011601,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO663262.png,NA,NA,NA,NA
2000,ATL,C,NA,68,NA,Calvin Collins,Calvin,Collins,1974-01-05,6-2,310,Texas A&M,NA,00-0003269,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL520390.png,NA,NA,NA,NA
2000,ATL,C,NA,62,NA,Todd McClure,Todd,McClure,1977-02-16,6-1,300,LSU,NA,00-0010711,NA,NA,NA,536,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC451792.png,NA,NA,NA,NA
2000,ATL,C,NA,65,NA,Matt O'Neal,Matt,O'Neal,1977-05-05,6-3,278,Oklahoma,NA,00-0019089,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ONE186456.png,NA,NA,NA,NA
2000,ATL,CB,NA,33,NA,Ashley Ambrose,Ashley,Ambrose,1970-09-17,5-10,185,Mississippi Valley State,NA,00-0000261,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AMB266360.png,NA,NA,NA,NA
2000,ATL,CB,NA,34,NA,Ray Buchanan,Ray,Buchanan,1971-09-29,5-9,186,Louisville,NA,00-0002166,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC184360.png,NA,NA,NA,NA
2000,ATL,CB,NA,37,NA,Darrick Vaughn,Darrick,Vaughn,1978-10-02,5-11,190,Texas State,NA,00-0018964,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAU419442.png,NA,NA,NA,NA
2000,ATL,CB,NA,21,NA,Elijah Williams,Elijah,Williams,1975-08-20,5-10,180,Florida,NA,00-0017787,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL256864.png,NA,NA,NA,NA
2000,ATL,DB,NA,24,NA,Terry Cousin,Terry,Cousin,1975-04-11,5-9,187,South Carolina,NA,00-0003547,NA,NA,NA,302,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COU610935.png,NA,NA,NA,NA
2000,ATL,DE,NA,91,NA,Brady Smith,Brady,Smith,1973-06-05,6-5,270,Colorado State,NA,00-0015106,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI082360.png,NA,NA,NA,NA
2000,ATL,DE,NA,67,NA,Alex Bernstein,Alex,Bernstein,1975-08-11,6-3,325,Amherst,NA,00-0001173,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER368525.png,NA,NA,NA,NA
2000,ATL,DE,NA,79,NA,Emil Ekiyor,Emil,Ekiyor,1974-12-25,6-4,270,UCF,NA,00-0004806,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EKI771256.png,NA,NA,NA,NA
2000,ATL,DE,NA,97,NA,Patrick Kerney,Patrick,Kerney,1976-12-30,6-5,272,Virginia,NA,00-0009173,NA,NA,NA,459,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KER459393.png,NA,NA,NA,NA
2000,ATL,DE,NA,77,NA,Pellom McDaniels,Pellom,McDaniels,1968-02-21,6-3,280,Oregon State,NA,00-0010792,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD167200.png,NA,NA,NA,NA
2000,ATL,DE,NA,99,NA,Chuck Wiley,Chuck,Wiley,1975-03-06,6-5,282,LSU,NA,00-0017668,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL056946.png,NA,NA,NA,NA
2000,ATL,DT,NA,93,NA,Shawn Swayda,Shawn,Swayda,1974-09-04,6-5,294,Arizona State,NA,00-0015957,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SWA761708.png,NA,NA,NA,NA
2000,ATL,DT,NA,79,NA,Henry Taylor,Henry,Taylor,1975-11-29,6-2,303,South Carolina,NA,00-0016106,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY245775.png,NA,NA,NA,NA
2000,ATL,DT,NA,75,NA,Shane Dronett,Shane,Dronett,1971-01-12,6-6,300,Texas,NA,00-0004543,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRO207645.png,NA,NA,NA,NA
2000,ATL,DT,NA,98,NA,Travis Hall,Travis,Hall,1972-08-03,6-5,297,Brigham Young,NA,00-0006684,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL550875.png,NA,NA,NA,NA
2000,ATL,DT,NA,95,NA,Ed Jasper,Ed,Jasper,1973-01-18,6-2,295,Texas A&M,NA,00-0008284,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAS254361.png,NA,NA,NA,NA
2000,ATL,FB,NA,44,NA,Bob Christian,Bob,Christian,1968-11-14,5-11,232,Northwestern,NA,00-0002970,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHR364011.png,NA,NA,NA,NA
2000,ATL,FS,NA,23,NA,Ronnie Bradford,Ronnie,Bradford,1970-10-01,5-10,198,Colorado,NA,00-0001630,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA101224.png,NA,NA,NA,NA
2000,ATL,G,NA,76,NA,Chris Banks,Chris,Banks,1973-04-04,6-1,300,Kansas,NA,00-0000700,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAN646496.png,NA,NA,NA,NA
2000,ATL,G,NA,67,NA,Wes Shivers,Wes,Shivers,1977-03-08,6-5,321,Mississippi State,NA,00-0019686,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHI803313.png,NA,NA,NA,NA
2000,ATL,G,NA,71,NA,Travis Claridge,Travis,Claridge,1978-03-23,6-5,308,USC,NA,00-0018955,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA130369.png,NA,NA,NA,NA
2000,ATL,G,NA,64,NA,Bob Hallen,Bob,Hallen,1975-03-09,6-4,305,Kent State,NA,00-0006688,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL633365.png,NA,NA,NA,NA
2000,ATL,G,NA,63,NA,Evan Pilgrim,Evan,Pilgrim,1972-08-14,6-4,298,Brigham Young,NA,00-0012990,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIL199954.png,NA,NA,NA,NA
2000,ATL,G,NA,61,NA,Anthony Redmon,Anthony,Redmon,1971-04-09,6-5,308,Auburn,NA,00-0013493,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RED563019.png,NA,NA,NA,NA
2000,ATL,K,NA,5,NA,Morten Andersen,Morten,Andersen,1960-08-19,6-2,225,Michigan State,NA,00-0000282,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND020258.png,NA,NA,NA,NA
2000,ATL,LB,NA,50,NA,Corey Atkins,Corey,Atkins,1976-11-11,6-0,227,South Carolina,NA,00-0019332,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ATK092572.png,NA,NA,NA,NA
2000,ATL,LB,NA,53,NA,Mark Simoneau,Mark,Simoneau,1977-01-16,6-0,233,Kansas State,NA,00-0018957,NA,NA,NA,629,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM382636.png,NA,NA,NA,NA
2000,ATL,LB,NA,50,NA,Brian Smith,Brian,Smith,1978-02-25,6-3,252,Alabama-Birmingham,NA,00-0015109,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI082940.png,NA,NA,NA,NA
2000,ATL,LB,NA,55,NA,Chris Bordano,Chris,Bordano,1974-12-30,6-1,248,Southern Methodist,NA,00-0001502,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOR198238.png,NA,NA,NA,NA
2000,ATL,LB,NA,52,NA,Marcus Buckley,Marcus,Buckley,1971-02-03,6-3,240,Texas A&M,NA,00-0002184,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC677967.png,NA,NA,NA,NA
2000,ATL,LB,NA,55,NA,Antony Jordan,Antony,Jordan,1974-12-19,6-3,240,Vanderbilt,NA,00-0008934,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOR033299.png,NA,NA,NA,NA
2000,ATL,MLB,NA,58,NA,Jessie Tuggle,Jessie,Tuggle,1965-04-04,5-11,232,Valdosta State,NA,00-0016667,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUG415290.png,NA,NA,NA,NA
2000,ATL,MLB,NA,51,NA,Jeff Kelly,Jeff,Kelly,1975-12-13,5-11,245,Kansas State,NA,00-0009110,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEL619353.png,NA,NA,NA,NA
2000,ATL,OLB,NA,56,NA,Keith Brooking,Keith,Brooking,1975-10-30,6-2,245,Georgia Tech,NA,00-0001820,NA,NA,NA,336,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO110262.png,NA,NA,NA,NA
2000,ATL,OLB,NA,94,NA,Henri Crockett,Henri,Crockett,1974-10-28,6-2,238,Florida State,NA,00-0003660,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO026651.png,NA,NA,NA,NA
