season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2014,ARI,DE,NA,72,RES,Ed Stinson,Ed,Stinson,1990-02-15,6-3,287,Alabama,NA,00-0031265,NA,NA,NA,8795,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STI638331.png,NA,NA,NA,NA
2014,ARI,DE,NA,95,ACT,Tommy Kelly,Tommy,Kelly,1980-12-27,6-6,310,Mississippi State,NA,00-0022539,NA,NA,NA,2093,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEL742155.png,NA,NA,NA,NA
2014,ARI,DE,NA,73,ACT,Josh Mauro,Josh,Mauro,1991-02-17,6-6,282,Stanford,L.D. Bell (TX),00-0030883,17017,27815,9412,9003,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAU640520.png,16153,1920,NA,6399b33c-6d3d-4fc5-b142-1a5deb33ef76
2014,ARI,DT,NA,95,CUT,Anthony McCloud,Anthony,McCloud,1989-08-06,6-2,313,Florida State,NA,00-0029932,NA,NA,NA,8164,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC415769.png,NA,NA,NA,NA
2014,ARI,FS,NA,26,ACT,Rashad Johnson,Rashad,Johnson,1986-01-02,5-11,204,Alabama,NA,00-0027067,NA,NA,NA,5018,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH590218.png,NA,NA,NA,NA
2014,ARI,FS,NA,32,ACT,Tyrann Mathieu,Tyrann,Mathieu,1992-05-13,5-9,186,LSU,St. Augustine (LA),00-0030459,15851,26692,8593,7850,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT195206.png,15226,1576,NA,8c8b7d6e-6ed8-4a10-8ae9-b50300bd766b
2014,ARI,G,NA,62,ACT,Ted Larsen,Ted,Larsen,1987-06-13,6-2,305,North Carolina State,Palm Harbor University (FL),00-0027607,13403,24181,6567,5728,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAR422272.png,12298,731,NA,2c48a13f-bac4-46f8-b405-7ada72dd543e
2014,ARI,G,NA,61,ACT,Jonathan Cooper,Jonathan,Cooper,1990-01-19,6-2,312,North Carolina,Hoggard (NC),00-0030590,15787,26630,8702,7788,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COO615714.png,15223,1574,NA,d6aea7ed-2c24-4be5-b789-41e3ba0c2137
2014,ARI,G,NA,78,ACT,Earl Watford,Earl,Watford,1990-06-24,6-4,295,James Madison,Simon Gratz (PA),00-0030504,15901,26739,9092,7898,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT147534.png,15231,1580,NA,f6244333-6b6a-4e61-bc2c-cb6ffc2f318a
2014,ARI,G,NA,74,ACT,Paul Fanaika,Paul,Fanaika,1986-04-09,6-5,327,Arizona State,NA,00-0026943,NA,NA,NA,5137,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAN016656.png,NA,NA,NA,NA
2014,ARI,G,NA,NA,DEV,John Fullington,John,Fullington,1991-05-30,6-5,301,Washington State,NA,00-0030950,NA,NA,NA,9218,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FUL589656.png,NA,NA,NA,NA
2014,ARI,G,NA,71,ACT,Anthony Steen,Anthony,Steen,1990-05-09,6-3,310,Alabama,NA,00-0030887,NA,NA,NA,9315,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE080223.png,NA,NA,NA,NA
2014,ARI,ILB,NA,54,ACT,Kenny Demens,Kenny,Demens,1990-02-04,6-1,242,Michigan,NA,00-0030309,NA,NA,NA,8273,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEM305982.png,NA,NA,NA,NA
2014,ARI,ILB,NA,58,SUS,Daryl Washington,Daryl,Washington,1986-10-09,6-2,238,Texas Christian,NA,00-0027886,NA,NA,NA,5572,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAS186798.png,NA,NA,NA,NA
2014,ARI,ILB,NA,51,ACT,Kevin Minter,Kevin,Minter,1990-12-03,6-1,245,LSU,Peachtree Ridge (GA),00-0030382,15856,26668,8694,7826,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIN670026.png,15227,1577,NA,186014e2-3430-4510-867f-a7013daf0bb8
2014,ARI,K,NA,7,ACT,Chandler Catanzaro,Chandler,Catanzaro,1991-02-26,6-1,200,Clemson,Christ Church Episcopal (SC),00-0030896,16976,28103,9845,9140,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAT093927.png,16644,2242,NA,0d1171d4-c955-4966-9257-640b569866d1
2014,ARI,LB,NA,44,CUT,Keenan Clayton,Keenan,Clayton,1987-06-19,6-1,230,Oklahoma,NA,00-0027721,NA,NA,NA,5644,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA797667.png,NA,NA,NA,NA
2014,ARI,LB,NA,59,ACT,Marcus Benard,Marcus,Benard,1985-07-26,6-2,260,Jackson State,NA,00-0026742,NA,NA,NA,5359,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN002075.png,NA,NA,NA,NA
2014,ARI,LB,NA,47,CUT,Adrian Tracy,Adrian,Tracy,1987-04-06,6-2,248,William & Mary,NA,00-0027782,NA,NA,NA,5707,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRA091822.png,NA,NA,NA,NA
2014,ARI,LB,NA,NA,CUT,Kion Wilson,Kion,Wilson,1986-10-24,6-0,230,South Florida,NA,00-0027597,NA,NA,NA,6046,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL740292.png,NA,NA,NA,NA
2014,ARI,LB,NA,49,CUT,Derrell Johnson,Derrell,Johnson,1990-03-27,6-2,257,East Carolina,NA,00-0030866,NA,NA,NA,9403,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH000008.png,NA,NA,NA,NA
2014,ARI,LB,NA,56,ACT,Glenn Carson,Glenn,Carson,1990-12-05,6-3,236,Penn State,NA,00-0030889,NA,NA,NA,9250,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR572098.png,NA,NA,NA,NA
2014,ARI,LS,NA,82,ACT,Mike Leach,Mike,Leach,1976-10-18,6-2,235,William & Mary,NA,00-0019435,NA,NA,NA,750,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEA091822.png,NA,NA,NA,NA
2014,ARI,MLB,NA,50,ACT,Larry Foote,Larry,Foote,1980-06-12,6-1,239,Michigan,NA,00-0021246,NA,NA,NA,1126,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOO434041.png,NA,NA,NA,NA
2014,ARI,NT,NA,90,CUT,Isaac Sopoaga,Isaac,Sopoaga,1981-09-04,6-2,330,Hawaii,NA,00-0022863,NA,NA,NA,1825,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOP474619.png,NA,NA,NA,NA
2014,ARI,NT,NA,66,ACT,Alameda Ta'amu,Alameda,Ta'amu,1990-08-23,6-3,348,Washington,NA,00-0029138,NA,NA,NA,7109,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAA403291.png,NA,NA,NA,NA
2014,ARI,NT,NA,92,ACT,Dan Williams,Dan,Williams,1987-06-01,6-2,327,Tennessee,NA,00-0027877,NA,NA,NA,5551,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL206531.png,NA,NA,NA,NA
2014,ARI,OLB,NA,53,CUT,Thomas Keiser,Thomas,Keiser,1989-03-28,6-4,260,Stanford,NA,00-0028742,NA,NA,NA,6852,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEI386830.png,NA,NA,NA,NA
2014,ARI,OLB,NA,57,ACT,Alex Okafor,Alex,Okafor,1991-02-08,6-4,260,Texas,Pflugerville (TX),00-0030503,15976,26726,8656,7885,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OKA207645.png,15228,1578,NA,b200f413-296d-49f3-9ef2-f60e21c2f5fd
2014,ARI,OLB,NA,91,ACT,Matt Shaughnessy,Matt,Shaughnessy,1986-09-23,6-5,285,Wisconsin,NA,00-0027045,NA,NA,NA,4994,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA517783.png,NA,NA,NA,NA
2014,ARI,OLB,NA,55,RES,John Abraham,John,Abraham,1978-05-06,6-4,263,South Carolina,NA,00-0019546,NA,NA,NA,591,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ABR073003.png,NA,NA,NA,NA
2014,ARI,OLB,NA,94,ACT,Sam Acho,Sam,Acho,1988-09-06,6-3,257,Texas,St. Mark's (TX),00-0028041,14152,24890,7454,6255,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ACH678651.png,13400,969,NA,94cbc2c8-07e4-4779-851b-b657b46a7920
2014,ARI,OLB,NA,97,ACT,Lorenzo Alexander,Lorenzo,Alexander,1983-05-31,6-1,244,California,St. Mary's College (CA),00-0023259,9424,7569,7166,2476,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE509608.png,11940,678,NA,38a7122f-5c9d-4b65-99bc-b9822f9d981a
2014,ARI,OT,NA,76,CUT,Nate Potter,Nate,Potter,1988-05-16,6-5,295,Boise State,NA,00-0029551,NA,NA,NA,7205,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POT363378.png,NA,NA,NA,NA
2014,ARI,P,NA,9,RES,Dave Zastudil,Dave,Zastudil,1978-10-26,6-3,220,Ohio U.,NA,00-0021235,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZAS622937.png,NA,NA,NA,NA
2014,ARI,P,NA,2,ACT,Drew Butler,Drew,Butler,1989-05-10,6-1,217,Georgia,NA,00-0028952,NA,NA,NA,7302,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT108996.png,NA,NA,NA,NA
2014,ARI,QB,NA,6,ACT,Logan Thomas,Logan,Thomas,1991-07-01,6-6,250,Virginia Tech,Brookville (VA),00-0031260,16813,27648,9323,8755,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO296280.png,16656,2251,NA,b24625a0-d402-4d59-a778-aa4b073bfe5e
2014,ARI,QB,NA,3,RES,Carson Palmer,Carson,Palmer,1979-12-27,6-5,235,USC,Santa Margarita (CA),00-0021429,4459,6337,3014,1317,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL249055.png,2428,91,NA,57ad34b3-f60d-4b2d-9e01-3cb5a9451c37
2014,ARI,QB,NA,5,ACT,Drew Stanton,Drew,Stanton,1984-05-07,6-3,243,Michigan State,Harrison (MI),00-0025430,10487,8297,5251,3659,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA482517.png,4737,181,NA,22fb2b54-4936-4e8a-a48d-62096c0c9bb1
2014,ARI,QB,NA,14,ACT,Ryan Lindley,Ryan,Lindley,1989-06-22,6-3,232,San Diego State,NA,00-0029531,NA,NA,NA,7174,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN208832.png,NA,NA,NA,a432666c-9ffd-4094-9071-a9d49d0e20c1
2014,ARI,QB,NA,NA,DEV,Jeff Mathews,Jeff,Mathews,1991-08-25,6-4,229,Cornell,NA,00-0030738,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT565954.png,NA,NA,NA,NA
2014,ARI,QB,NA,NA,CUT,Dennis Dixon,Dennis,Dixon,1985-01-11,6-3,215,Oregon,NA,00-0026296,NA,NA,NA,4470,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIX123425.png,NA,NA,NA,NA
2014,ARI,RB,NA,34,CUT,Jalen Parmele,Jalen,Parmele,1985-12-30,5-11,225,Toledo,NA,00-0026316,NA,NA,NA,4490,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR593998.png,NA,NA,NA,NA
2014,ARI,RB,NA,20,RSN,Jonathan Dwyer,Jonathan,Dwyer,1989-07-26,5-11,229,Georgia Tech,NA,00-0027786,NA,NA,NA,5711,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DWY425790.png,NA,NA,NA,c291367c-c4e6-4a2a-8ee4-e3e2e4ccbbb6
2014,ARI,RB,NA,30,ACT,Stepfan Taylor,Stepfan,Taylor,1991-06-09,5-9,214,Stanford,NA,00-0030282,NA,NA,NA,7922,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY700784.png,NA,NA,NA,01547e57-de64-4860-a521-525509dacf5b
2014,ARI,RB,NA,38,RES,Andre Ellington,Andre,Ellington,1989-02-03,5-9,199,Clemson,Berkeley (SC),00-0030287,15893,26810,8757,7968,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL164917.png,15224,1575,NA,1ce7bca8-68f0-47ba-9484-5baf57dd75e8
2014,ARI,RB,NA,39,ACT,Robert Hughes,Robert,Hughes,1989-06-21,5-11,235,Notre Dame,NA,00-0028345,NA,NA,NA,6564,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUG592048.png,NA,NA,NA,NA
2014,ARI,RB,NA,NA,CUT,Chris Rainey,Chris,Rainey,1988-03-02,5-9,180,Florida,NA,00-0029140,NA,NA,NA,7152,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAI599645.png,NA,NA,NA,edfea4af-3d72-43ab-b2de-324d636bbbe0
2014,ARI,RB,NA,33,ACT,Kerwynn Williams,Kerwynn,Williams,1991-06-09,5-8,198,Utah State,Valley (NV),00-0030117,16024,26853,8766,8013,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL407286.png,15010,1441,NA,051ac116-6d32-4e77-91da-e0ce27d202da
2014,ARI,RB,NA,23,ACT,Marion Grice,Marion,Grice,1991-04-10,6-0,207,Arizona State,NA,00-0030999,NA,NA,NA,8835,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI000785.png,NA,NA,NA,1e2ec835-55a6-4cd2-91c4-c0cbf924ea12
2014,ARI,RB,NA,42,CUT,Damien Thigpen,Damien,Thigpen,1991-07-07,5-8,180,UCLA,NA,00-0031358,NA,NA,NA,9287,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THI674373.png,NA,NA,NA,NA
2014,ARI,RB,NA,29,CUT,Michael Bush,Michael,Bush,1984-06-16,6-1,245,Louisville,NA,00-0025487,NA,NA,NA,3716,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUS277873.png,NA,NA,NA,87935190-fa32-488f-b2a1-daa9b9ce1496
2014,ARI,RB,NA,NA,DEV,Zach Bauman,Zach,Bauman,1992-07-24,5-10,200,Northern Arizona,NA,00-0030895,NA,NA,NA,9124,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAU476491.png,NA,NA,NA,NA
2014,ARI,SS,NA,36,ACT,Deone Bucannon,Deone,Bucannon,1992-08-30,6-1,208,Washington State,Vanden (CA),00-0031366,16723,27555,9271,8662,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC019775.png,16642,2240,NA,a1902bda-47bc-4436-9165-2d79620e4030
2014,ARI,SS,NA,22,ACT,Tony Jefferson,Tony,Jefferson,1992-01-27,5-11,212,Oklahoma,Eastlake (CA),00-0030294,16195,27081,8688,8361,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEF423538.png,15516,1686,NA,7690ab6a-2ae0-4449-abd5-74ec54403f2e
2014,ARI,SS,NA,33,CUT,Orhian Johnson,Orhian,Johnson,1989-10-09,6-3,211,Ohio State,NA,00-0030237,NA,NA,NA,8347,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH567387.png,NA,NA,NA,NA
2014,ARI,T,NA,68,ACT,Jared Veldheer,Jared,Veldheer,1987-06-14,6-8,321,Hillsdale,Forest Hills (MI),00-0027674,13302,24044,6545,5594,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VEL116302.png,11241,569,NA,52366445-a41d-4b7c-bd42-1ea4cb940695
2014,ARI,T,NA,79,ACT,Bradley Sowell,Bradley,Sowell,1989-06-06,6-7,315,Mississippi,Hernando (MS),00-0029091,15284,26050,9091,7693,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOW244611.png,14707,1269,NA,b80f5604-dcbf-42e5-aaab-0e996b318002
2014,ARI,T,NA,70,ACT,Bobby Massie,Bobby,Massie,1989-08-01,6-6,316,Mississippi,Hargrave Military Academy (VA),00-0029528,15096,25822,8304,7112,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAS441786.png,14483,1222,NA,86c5152c-c823-4127-97e6-2fedf532e8e8
2014,ARI,T,NA,73,CUT,Max Starks,Max,Starks,1982-01-10,6-8,345,Florida,NA,00-0022785,NA,NA,NA,1796,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA603966.png,NA,NA,NA,NA
2014,ARI,T,NA,NA,DEV,Kelvin Palmer,Kelvin,Palmer,1990-10-23,6-4,290,Baylor,NA,00-0030890,NA,NA,NA,9095,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL456816.png,NA,NA,NA,NA
2014,ARI,TE,NA,87,RES,Troy Niklas,Troy,Niklas,1992-09-18,6-6,270,Notre Dame,Servite (CA),00-0031044,16797,27580,9292,8687,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NIK372127.png,16648,2245,NA,2b159c76-53d6-4670-b341-392bc7d6d5f2
2014,ARI,TE,NA,85,ACT,Darren Fells,Darren,Fells,1986-04-22,6-7,281,California-Irvine,Fullerton (CA),00-0029738,15773,26612,9758,8549,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEL484741.png,15247,1592,NA,54d4e35a-2e6c-48f6-86ad-92dd596c173c
2014,ARI,TE,NA,80,RSN,Andre Hardy,Andre,Hardy,1987-03-18,6-6,245,Cal State-Fullerton,NA,00-0028843,NA,NA,NA,9402,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR072075.png,NA,NA,NA,NA
2014,ARI,TE,NA,84,ACT,Rob Housler,Rob,Housler,1988-03-17,6-5,250,Florida Atlantic,NA,00-0028007,NA,NA,NA,6221,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOU358294.png,NA,NA,NA,76b51e0a-be98-4a8a-8ac3-dc5e829e1ae9
2014,ARI,TE,NA,NA,DEV,Ted Bolser,Ted,Bolser,1990-10-22,6-5,249,Indiana,NA,00-0031088,NA,NA,NA,8851,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL580591.png,NA,NA,NA,NA
2014,ARI,TE,NA,89,ACT,John Carlson,John,Carlson,1984-05-12,6-5,248,Notre Dame,NA,00-0026178,NA,NA,NA,4352,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR142530.png,NA,NA,NA,8ceab66f-c5eb-4d5a-970f-8210e3e20f7f
2014,ARI,WR,NA,16,CUT,Kevin Ozier,Kevin,Ozier,1990-12-24,6-2,200,Arizona State,NA,00-0031329,NA,NA,NA,9111,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OZI177981.png,NA,NA,NA,NA
2014,ARI,WR,NA,12,ACT,John Brown,John,Brown,1990-04-03,5-10,179,Pittsburg State,Homestead (FL),00-0031051,16804,27619,9684,8726,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO494712.png,16640,2238,NA,9b13d2bc-b22c-4f91-8eeb-309f43422d6e
2014,ARI,WR,NA,13,ACT,Jaron Brown,Jaron,Brown,1990-01-08,6-2,205,Clemson,Cheraw (SC),00-0030300,16172,27074,9046,8128,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO486303.png,15509,1684,NA,51952c7b-11c5-4229-baf9-08d4694cc2ad
2014,ARI,WR,NA,81,CUT,Dan Buckner,Dan,Buckner,1990-05-31,6-4,215,Arizona,NA,00-0030299,NA,NA,NA,8060,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC766135.png,NA,NA,NA,NA
2014,ARI,WR,NA,11,ACT,Larry Fitzgerald,Larry,Fitzgerald,1983-08-31,6-3,218,Pittsburgh,Holy Angels (MN),00-0022921,5528,6762,3730,1724,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIT437493.png,5571,223,NA,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5
2014,ARI,WR,NA,15,ACT,Michael Floyd,Michael,Floyd,1989-11-27,6-3,225,Notre Dame,Cretin-Derham Hall (MN),00-0029638,14908,25723,8054,7019,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLO764240.png,14478,1219,NA,471dbe81-54c4-4b52-8bd1-4933c9800e1f
2014,ARI,WR,NA,10,ACT,Brittan Golden,Brittan,Golden,1988-07-20,5-11,186,West Texas A&M,Denver City (TX),00-0029336,15564,25970,8260,7481,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOL049597.png,15725,1743,NA,5d0270d1-8172-4403-a2b3-69055d0bcbb1
2014,ARI,WR,NA,NA,DEV,Ryan Spadola,Ryan,Spadola,1991-02-15,6-1,205,Lehigh,NA,00-0030175,NA,NA,NA,8236,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPA065094.png,NA,NA,NA,NA
