team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp
ARI,DE,NA,72,NA,Ross Kolodziej,Ross,Kolodziej,1978-05-11,6-3,291,Wisconsin,NA,00-0020412,NA,NA,NA,NA,931,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOL728546.png,NA,NA,NA
ARI,DE,NA,67,NA,Antonio Smith,Antonio,Smith,1981-10-21,6-3,274,Oklahoma State,NA,00-0022793,NA,NA,NA,NA,1856,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI040937.png,NA,NA,NA
ARI,DE,NA,93,NA,Kyle Vanden Bosch,Kyle,Vanden Bosch,1978-11-17,6-4,278,Nebraska,NA,00-0020382,NA,NA,NA,NA,804,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAN378810.png,NA,NA,NA
ARI,DE,NA,97,NA,Fred Wakefield,Fred,Wakefield,1978-09-17,6-7,290,Illinois,NA,00-0020024,NA,NA,NA,NA,999,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAK168981.png,NA,NA,NA
ARI,DE,NA,94,NA,Peppi Zellner,Peppi,Zellner,1975-03-14,6-5,262,Fort Valley State,NA,00-0018489,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZEL705650.png,NA,NA,NA
ARI,DT,NA,91,NA,Wendell Bryant,Wendell,Bryant,1980-09-12,6-5,306,Wisconsin,NA,00-0021384,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY736183.png,NA,NA,NA
ARI,DT,NA,90,NA,Darnell Dockett,Darnell,Dockett,1981-05-27,6-4,301,Florida State,NA,00-0022930,NA,NA,NA,NA,1785,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOC428041.png,NA,NA,NA
ARI,DT,NA,64,NA,John Nix,John,Nix,1976-11-24,6-1,313,Southern Mississippi,NA,00-0020413,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NIX499191.png,NA,NA,NA
ARI,DT,NA,95,NA,Kenny King,Kenny,King,1981-04-23,6-4,271,Alabama,NA,00-0021916,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN562512.png,NA,NA,NA
ARI,FB,NA,42,NA,James Hodgins,James,Hodgins,1977-04-30,6-1,273,San Jose State,NA,00-0007546,NA,NA,NA,NA,554,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOD543222.png,NA,NA,NA
ARI,FS,NA,25,NA,Ifeanyi Ohalete,Ifeanyi,Ohalete,1979-05-22,6-2,222,USC,NA,00-0020005,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OHA359918.png,NA,NA,NA
ARI,G,NA,73,NA,Jeremy Bridges,Jeremy,Bridges,1980-04-19,6-4,301,Southern Mississippi,NA,00-0021974,NA,NA,NA,NA,1488,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI127961.png,NA,NA,NA
ARI,G,NA,66,NA,Alan Reuber,Alan,Reuber,1981-01-26,6-6,323,Texas A&M,NA,00-0022583,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REU029662.png,NA,NA,NA
ARI,G,NA,76,NA,Cameron Spikes,Cameron,Spikes,1976-11-06,6-4,313,Texas A&M,NA,00-0015471,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPI237055.png,NA,NA,NA
ARI,G,NA,74,NA,Reggie Wells,Reggie,Wells,1980-11-03,6-4,323,Clarion,NA,00-0021911,NA,NA,NA,NA,1482,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEL570156.png,NA,NA,NA
ARI,K,NA,1,NA,Neil Rackers,Neil,Rackers,1976-08-16,6-1,206,Illinois,NA,00-0019676,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAC540222.png,NA,NA,NA
ARI,LB,NA,54,NA,Gerald Hayes,Gerald,Hayes,1980-10-10,6-1,242,Pittsburgh,NA,00-0021941,NA,NA,NA,NA,1385,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY169450.png,NA,NA,NA
ARI,LB,NA,59,NA,Leon Joe,Leon,Joe,1981-10-26,5-11,235,Maryland,NA,00-0022667,NA,NA,NA,NA,1833,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOE270111.png,NA,NA,NA
ARI,LB,NA,53,NA,Isaac Keys,Isaac,Keys,1978-06-06,6-3,265,Morehouse,NA,00-0020281,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEY561412.png,NA,NA,NA
ARI,LB,NA,56,NA,LeVar Woods,LeVar,Woods,1978-03-15,6-3,245,Iowa,NA,00-0020025,NA,NA,NA,NA,1008,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO528198.png,NA,NA,NA
ARI,MLB,NA,57,NA,Ronald McKinnon,Ronald,McKinnon,1973-09-20,6-0,246,North Alabama,NA,00-0010970,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK662336.png,NA,NA,NA
ARI,NT,NA,98,NA,Russell Davis,Russell,Davis,1975-03-28,6-4,310,North Carolina,NA,00-0004046,NA,NA,NA,NA,471,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV722013.png,NA,NA,NA
ARI,OLB,NA,58,NA,Karlos Dansby,Karlos,Dansby,1981-11-03,6-3,243,Auburn,NA,00-0022927,NA,NA,NA,NA,1754,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN762622.png,NA,NA,NA
ARI,OLB,NA,51,NA,James Darling,James,Darling,1974-12-29,6-1,246,Washington State,NA,00-0003902,NA,NA,NA,NA,255,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR366462.png,NA,NA,NA
ARI,OLB,NA,52,NA,Levar Fisher,Levar,Fisher,1979-07-02,6-2,240,North Carolina State,NA,00-0021177,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIS442476.png,NA,NA,NA
ARI,OLB,NA,55,NA,Raynoch Thompson,Raynoch,Thompson,1977-11-21,6-3,228,Tennessee,NA,00-0019535,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO645603.png,NA,NA,NA
ARI,P,NA,10,NA,Scott Player,Scott,Player,1969-12-17,6-1,212,Florida State,NA,00-0013028,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PLA800918.png,NA,NA,NA
ARI,QB,NA,12,NA,Josh McCown,Josh,McCown,1979-07-04,6-4,213,Sam Houston State,Jacksonville (TX),00-0021206,3609,a261fd0a-b096-4db7-bd51-2f13bde485da,5967,2513,1085,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png,5282,208,NA
ARI,QB,NA,16,NA,John Navarre,John,Navarre,1980-09-09,6-6,250,Michigan,NA,00-0022827,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAV138429.png,NA,NA,NA
ARI,QB,NA,4,NA,Shaun King,Shaun,King,1977-05-29,6-1,228,Tulane,NA,00-0009266,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN631882.png,NA,NA,NA
ARI,RB,NA,20,NA,Damien Anderson,Damien,Anderson,1979-07-17,5-11,202,Northwestern,NA,00-0021048,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND174725.png,NA,NA,NA
ARI,RB,NA,30,NA,Obafemi Ayanbadejo,Obafemi,Ayanbadejo,1975-03-05,6-2,231,San Diego State,NA,00-0000552,NA,NA,NA,NA,297,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AYA444955.png,NA,NA,NA
ARI,RB,NA,32,NA,Larry Croom,Larry,Croom,1981-10-29,5-10,205,Nevada-Las Vegas,NA,00-0022384,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO326227.png,NA,NA,NA
ARI,RB,NA,47,NA,Troy Hambrick,Troy,Hambrick,1976-11-06,6-1,233,Savannah State,NA,00-0019516,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM122174.png,NA,NA,NA
ARI,RB,NA,33,NA,Josh Scobey,Josh,Scobey,1979-12-11,6-0,216,Kansas State,NA,00-0021098,NA,NA,NA,NA,1168,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO006920.png,NA,NA,NA
ARI,RB,NA,31,NA,Marcel Shipp,Marcel,Shipp,1978-08-08,5-11,223,Massachusetts,NA,00-0020022,NA,NA,NA,NA,987,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHI461748.png,NA,NA,NA
ARI,RB,NA,22,NA,Emmitt Smith,Emmitt,Smith,1969-05-15,5-9,216,Florida,NA,00-0015165,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI259840.png,NA,NA,NA
ARI,SS,NA,29,NA,Quentin Harris,Quentin,Harris,1977-01-26,6-1,213,Syracuse,NA,00-0021055,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR508291.png,NA,NA,NA
ARI,SS,NA,24,NA,Adrian Wilson,Adrian,Wilson,1979-10-12,6-3,223,North Carolina State,NA,00-0020505,NA,NA,NA,NA,831,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL647976.png,NA,NA,NA
ARI,T,NA,65,NA,Anthony Clement,Anthony,Clement,1976-04-10,6-8,337,Louisiana-Lafayette,NA,00-0003105,NA,NA,NA,NA,352,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE167954.png,NA,NA,NA
ARI,T,NA,75,NA,Leonard Davis,Leonard,Davis,1978-09-05,6-6,384,Texas,NA,00-0020533,NA,NA,NA,NA,774,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV527481.png,NA,NA,NA
ARI,T,NA,48,NA,Nathan Hodel,Nathan,Hodel,1977-11-12,6-2,256,Illinois,NA,00-0019834,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOD104287.png,NA,NA,NA
ARI,T,NA,70,NA,L.J. Shelton,L.J.,Shelton,1976-03-21,6-6,335,Eastern Michigan,NA,00-0014776,NA,NA,NA,NA,455,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE428521.png,NA,NA,NA
ARI,TE,NA,82,NA,Lorenzo Diamond,Lorenzo,Diamond,1978-12-15,6-3,260,Auburn,NA,00-0021554,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIA462007.png,NA,NA,NA
ARI,TE,NA,83,NA,Eric Edwards,Eric,Edwards,1980-08-04,6-4,256,LSU,NA,00-0022385,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW409281.png,NA,NA,NA
ARI,TE,NA,85,NA,Freddie Jones,Freddie,Jones,1974-09-16,6-4,265,North Carolina,NA,00-0008749,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON318912.png,NA,NA,NA
ARI,WR,NA,81,NA,Anquan Boldin,Anquan,Boldin,1980-10-03,6-1,220,Florida State,Pahokee (FL),00-0022084,4512,eb1d1304-1900-4587-ae06-75c77efd85a8,6390,3074,1369,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL283010.png,11712,655,NA
ARI,WR,NA,11,NA,Larry Fitzgerald,Larry,Fitzgerald,1983-08-31,6-3,223,Pittsburgh,Holy Angels (MN),00-0022921,5528,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,6762,3730,1724,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIT437493.png,5571,223,NA
ARI,WR,NA,84,NA,Lawrence Hamilton,Lawrence,Hamilton,1980-08-31,6-3,204,Stephen F. Austin St.,NA,00-0021556,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM259940.png,NA,NA,NA
ARI,WR,NA,87,NA,Reggie Newhouse,Reggie,Newhouse,1981-02-16,6-1,191,Baylor,NA,00-0021560,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW232137.png,NA,NA,NA
ARI,WR,NA,89,NA,Nate Poole,Nate,Poole,1977-02-01,6-2,204,Marshall,NA,00-0020021,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POO453987.png,NA,NA,NA
ARI,WR,NA,80,NA,Bryant Johnson,Bryant,Johnson,1981-03-07,6-3,213,Penn State,NA,00-0022156,NA,NA,NA,NA,1333,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH086211.png,NA,NA,NA
ARI,WR,NA,86,NA,Karl Williams,Karl,Williams,1971-04-10,5-11,182,Texas A&M - Kingsville,NA,00-0017847,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL384583.png,NA,NA,NA
ATL,C,NA,62,NA,Todd McClure,Todd,McClure,1977-02-16,6-1,286,LSU,NA,00-0010711,NA,NA,NA,NA,536,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC451792.png,NA,NA,NA
ATL,C,NA,66,NA,Austin King,Austin,King,1981-04-11,6-3,303,Northwestern,NA,00-0022014,NA,NA,NA,NA,1444,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN310513.png,NA,NA,NA
ATL,CB,NA,37,NA,Aaron Beasley,Aaron,Beasley,1973-07-07,6-0,205,West Virginia,NA,00-0000939,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEA432476.png,NA,NA,NA
ATL,CB,NA,23,NA,Kevin Mathis,Kevin,Mathis,1974-04-29,5-9,185,Texas A&M-Commerce,NA,00-0010535,NA,NA,NA,NA,316,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT201981.png,NA,NA,NA
ATL,CB,NA,21,NA,DeAngelo Hall,DeAngelo,Hall,1983-11-19,5-10,197,Virginia Tech,NA,00-0022923,NA,NA,NA,NA,1729,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL268837.png,NA,NA,NA
ATL,CB,NA,30,NA,Christian Morton,Christian,Morton,1981-04-28,6-0,188,Illinois,NA,00-0022747,NA,NA,NA,NA,1947,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR769635.png,NA,NA,NA
ATL,CB,NA,20,NA,Allen Rossum,Allen,Rossum,1975-10-22,5-8,178,Notre Dame,NA,00-0014071,NA,NA,NA,NA,377,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS771225.png,NA,NA,NA
ATL,CB,NA,36,NA,Jason Webster,Jason,Webster,1977-09-08,5-9,187,Texas A&M,NA,00-0019653,NA,NA,NA,NA,618,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB707868.png,NA,NA,NA
ATL,DB,NA,25,NA,Kevin McCadam,Kevin,McCadam,1979-03-06,6-1,219,Virginia Tech,NA,00-0021095,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC022557.png,NA,NA,NA
ATL,DB,NA,42,NA,Etric Pruitt,Etric,Pruitt,1981-08-16,6-0,197,Southern Mississippi,NA,00-0022708,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRU344712.png,NA,NA,NA
ATL,DB,NA,39,NA,Travaris Robinson,Travaris,Robinson,1981-09-01,5-10,193,Auburn,NA,00-0021474,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB707193.png,NA,NA,NA
ATL,DB,NA,26,NA,Siddeeq Shabazz,Siddeeq,Shabazz,1981-02-05,5-11,200,New Mexico State,NA,00-0022114,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA015972.png,NA,NA,NA
ATL,DE,NA,93,NA,Junior Glymph,Junior,Glymph,1980-09-02,6-3,260,Carson-Newman,NA,00-0022391,NA,NA,NA,NA,2052,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLY415291.png,NA,NA,NA
ATL,DE,NA,97,NA,Patrick Kerney,Patrick,Kerney,1976-12-30,6-5,273,Virginia,NA,00-0009173,NA,NA,NA,NA,459,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KER459393.png,NA,NA,NA
ATL,DE,NA,96,NA,Antwan Lake,Antwan,Lake,1979-07-10,6-4,308,West Virginia,NA,00-0020697,NA,NA,NA,NA,1270,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAK264111.png,NA,NA,NA
ATL,DE,NA,91,NA,Brady Smith,Brady,Smith,1973-06-05,6-5,274,Colorado State,NA,00-0015106,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI082360.png,NA,NA,NA
ATL,DE,NA,99,NA,Khaleed Vaughn,Khaleed,Vaughn,1981-05-20,6-4,276,Clemson,NA,00-0022382,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAU459587.png,NA,NA,NA
ATL,DT,NA,75,NA,Rod Coleman,Rod,Coleman,1976-08-16,6-2,285,East Carolina,NA,00-0003239,NA,NA,NA,NA,519,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL333003.png,NA,NA,NA
ATL,DT,NA,98,NA,Travis Hall,Travis,Hall,1972-08-03,6-5,295,Brigham Young,NA,00-0006684,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL550875.png,NA,NA,NA
ATL,DT,NA,95,NA,Ed Jasper,Ed,Jasper,1973-01-18,6-2,293,Texas A&M,NA,00-0008284,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAS254361.png,NA,NA,NA
ATL,DT,NA,94,NA,Chad Lavalais,Chad,Lavalais,1979-04-15,6-1,293,LSU,NA,00-0022794,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAV124930.png,NA,NA,NA
ATL,FB,NA,33,NA,Justin Griffith,Justin,Griffith,1980-07-21,5-11,232,Mississippi State,NA,00-0022011,NA,NA,NA,NA,1433,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI440073.png,NA,NA,NA
ATL,FS,NA,29,NA,Keion Carpenter,Keion,Carpenter,1977-10-31,5-11,205,Virginia Tech,NA,00-0002666,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR302819.png,NA,NA,NA
ATL,FS,NA,27,NA,Cory Hall,Cory,Hall,1976-12-05,6-0,213,Fresno State,NA,00-0006647,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL228825.png,NA,NA,NA
ATL,G,NA,64,NA,Martin Bibla,Martin,Bibla,1979-10-04,6-3,306,Miami (Fla.),NA,00-0021089,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIB372127.png,NA,NA,NA
ATL,G,NA,65,NA,Kynan Forney,Kynan,Forney,1978-09-08,6-3,307,Hawaii,NA,00-0020262,NA,NA,NA,NA,926,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR474016.png,NA,NA,NA
ATL,G,NA,63,NA,Roberto Garza,Roberto,Garza,1979-03-26,6-2,296,Texas A&M - Kingsville,NA,00-0020260,NA,NA,NA,NA,856,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR798176.png,NA,NA,NA
ATL,G,NA,67,NA,Mookie Moore,Mookie,Moore,1976-11-01,6-2,318,Troy,NA,00-0019477,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO465004.png,NA,NA,NA
ATL,G,NA,73,NA,Steve Herndon,Steve,Herndon,1977-05-25,6-4,292,Georgia,NA,00-0019248,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HER399036.png,NA,NA,NA
ATL,K,NA,4,NA,Jay Feely,Jay,Feely,1976-05-23,5-10,206,Michigan,NA,00-0019770,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEE461435.png,NA,NA,NA
ATL,LB,NA,55,NA,Eric Johnson,Eric,Johnson,1976-04-30,6-0,210,Nebraska,NA,00-0018982,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH227154.png,NA,NA,NA
ATL,LB,NA,92,NA,Karon Riley,Karon,Riley,1978-08-23,6-2,268,Minnesota,NA,00-0020334,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIL320982.png,NA,NA,NA
ATL,LB,NA,50,NA,Artie Ulmer,Artie,Ulmer,1973-07-30,6-3,247,Valdosta State,NA,00-0016782,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ULM403291.png,NA,NA,NA
ATL,LB,NA,51,NA,Demorrio Williams,Demorrio,Williams,1980-07-06,6-0,232,Nebraska,NA,00-0022707,NA,NA,NA,NA,1822,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL229724.png,NA,NA,NA
ATL,MLB,NA,54,NA,Chris Draft,Chris,Draft,1976-02-26,5-11,232,Stanford,NA,00-0004505,NA,NA,NA,NA,401,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRA080751.png,NA,NA,NA
ATL,MLB,NA,59,NA,Jamie Duncan,Jamie,Duncan,1975-07-20,6-1,238,Vanderbilt,NA,00-0004624,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUN271284.png,NA,NA,NA
ATL,OLB,NA,56,NA,Keith Brooking,Keith,Brooking,1975-10-30,6-2,245,Georgia Tech,NA,00-0001820,NA,NA,NA,NA,336,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO110262.png,NA,NA,NA
ATL,OLB,NA,52,NA,Matt Stewart,Matt,Stewart,1979-08-31,6-3,232,Vanderbilt,NA,00-0020278,NA,NA,NA,NA,858,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE788073.png,NA,NA,NA
ATL,P,NA,13,NA,Chris Mohr,Chris,Mohr,1966-05-11,6-5,215,Alabama,NA,00-0011463,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOH332232.png,NA,NA,NA
ATL,QB,NA,14,NA,Ty Detmer,Ty,Detmer,1967-10-30,6-0,189,Brigham Young,NA,00-0004230,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DET313774.png,NA,NA,NA
ATL,QB,NA,8,NA,Matt Schaub,Matt,Schaub,1981-06-25,6-5,237,Virginia,West Chester East (PA),00-0022787,5615,1f09583f-dcc1-43e8-a7fc-f063d2c96508,6849,3793,1811,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH085186.png,4633,178,NA
ATL,QB,NA,7,NA,Mike Vick,Mike,Vick,1980-06-26,6-0,215,Virginia Tech,NA,00-0020245,NA,NA,NA,NA,773,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIC311467.png,NA,NA,NA
ATL,RB,NA,45,NA,Carey Davis,Carey,Davis,1981-03-27,5-9,226,Illinois,NA,00-0022434,NA,NA,NA,NA,2029,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV207228.png,NA,NA,NA
ATL,RB,NA,45,NA,T.J. Duckett,T.J.,Duckett,1981-02-17,6-0,254,Michigan State,NA,00-0021376,NA,NA,NA,NA,1025,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUC245183.png,NA,NA,NA
